student_id,response,right_answer,seed_id,grade,question
15,"ans1: 2*t/(4*t^3-18*t)  ans2: [t=-3,t=3,t=0]  ans_test: true  ans_yn1: true ; ans3: 0  ans4: (0,0)  ans7: 1/9  ans9: y=1/9*x+9  ans5: (0,9)  ans8: 1/9  ans10: y=1/9*x+9  ans6: (0,9)","ans1: (2*t)/(4*t^3-18*t)  ans2: [t = -3,t = 3,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/9  ans9: y = x/9+9  ans5: oo(0,9)  ans8: 1/9  ans10: y = x/9+9  ans6: oo(0,9)",801751925,0.71,Q. 5
15,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: [t=3,t=-1,t=0]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: (0,0)  ans7: -(1/2)  ans9: y=1-1/2*x  ans5: (0,1)  ans8: 1/18  ans10: y=1/18*x+9  ans6: (0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.71,Q. 6
16,"ans1: y^2+x^2=9  ans2: ""Point""  ans3: ""Circle""","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.6,Q. 1
16,"ans1: y=-12*x^2+4*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,3)","ans1: y = -(3*x^2)+4*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -3  ansb: 4  ansc: 1",2030227108,0.4,Q. 2
16,ans1: -t/5  ans2: 2*t^2  ans3: 1  ans4: y=5*sin(theta)^4,ans1: t/5  ans2: 2*t^2  ans3: 0  ans4: 5*sin(theta)^4,347001339,0.25,Q. 3
16,"ans1: 2*t/(5*t^4-8*t^3-24*t^2)  ans2: [t=4,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: (0,0)  ans7: -1/12  ans9: y=-1/12*x+4  ans5: (0,4)  ans8: 1/48  ans10: y=1/48*x+16  ans6: (0,16)","ans1: (2*t)/(5*t^4-8*t^3-24*t^2)  ans2: [t = -2,t = 4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/12)  ans9: y = 4-x/12  ans5: oo(0,4)  ans8: 1/48  ans10: y = x/48+16  ans6: oo(0,16)",831251561,0.57,Q. 5
16,"ans1: 2*t/(5*t^4-27*t^2)  ans2: [t=3,t=-3,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: (0,0)  ans7: -1/27  ans9: y=-1/27*x+9  ans5: (0,9)  ans8: 1/27  ans10: y=1/27*x+9  ans6: (0,9)","ans1: (2*t)/(5*t^4-27*t^2)  ans2: [t = -3,t = 3,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/27)  ans9: y = 9-x/27  ans5: oo(0,9)  ans8: 1/27  ans10: y = x/27+9  ans6: oo(0,9)",1047607242,0.57,Q. 6
17,"ans1: (x^2)+(y^2)=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -0.5","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",706038680,0.8,Q. 1
17,"ans1: y=((3*(x^2))-(3*x))  ans2: ""Point""  ans3: ""Parabola""  ans4: [0,0]  ansa: 3  ansb: 3  ansc: 0","ans1: y = 3*x^2-3*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: 3  ansb: -3  ansc: 0",497646542,0.8,Q. 2
17,"ans1: (2*t)/((5*t^4)-(4*t^3)-(18*t^2))  ans2: [t=-2,t=3,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -1/10  ans9: y=(-x/10)+4  ans5: oo(0,4)  ans8: 2/45  ans10: y=((2/45)*x)+9  ans6: [(y=(-x/10)+4),(y=((2*x)/45)+9),(y=((2/117)*x)+9)]","ans1: (2*t)/(5*t^4-4*t^3-18*t^2)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/10)  ans9: y = 4-x/10  ans5: oo(0,4)  ans8: 2/45  ans10: y = (2*x)/45+9  ans6: oo(0,9)",764890054,0.57,Q. 5
17,"ans1: (2*t)/((5*(t^4))+(4*(t^3))-((6*(t^2))))  ans2: [t=-2,t=1,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -1/22  ans9: y=(-x/22)+4  ans5: oo(0,4)  ans8: 2/3  ans10: y=((2/3)*x)+1  ans6: oo(0,1)","ans1: (2*t)/(5*t^4+4*t^3-6*t^2)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/6)  ans9: y = 4-x/6  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",274097765,0.71,Q. 6
18,"ans1: y= -2*x^2-2*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: [-2,2]  ansa: 1  ansb: 1  ansc: 1","ans1: y = -(2*x^2)-2*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: -2  ansb: -2  ansc: 1",2135635237,0.6,Q. 2
18,ans1: t/2  ans2: 27*t^2  ans3: 4*cos(theta)^3  ans4: 0,ans1: -(t/6)  ans2: 3*t^2  ans3: 4*cos(theta)^3  ans4: 0,395082493,0.5,Q. 3
18,ans1: 0,ans1: y = 0,1993299848,0.0,Q. 4
18,"ans1: 2*t/(3*t^2+2*t-6)  ans2: [t=0]  ans_test: false  ans_yn1: true ; ans3: 1  ans4: (0,4)  ans7: -6/15  ans9: y=-6/15*x+4  ans5: (0,4)  ans8: 2/5  ans10: y=2/5*x+4  ans6: (0,4)","ans1: (2*t)/(3*t^2+2*t-6)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 9-(2*x)/5  ans5: oo(0,9)  ans8: 2/5  ans10: y = (2*x)/5+4  ans6: oo(0,4)",710871053,0.57,Q. 5
18,"ans1: 2*t/(5*t^4-27*t^2)  ans2: [t=0]  ans_test: true  ans_yn1: true ; ans3: 1  ans4: (0,9)  ans7: -1/27  ans9: y=-1/27*x+1  ans5: (0,1)  ans8: 1/27  ans10: y=1/27*x+1  ans6: (0,1)","ans1: (2*t)/(5*t^4-27*t^2)  ans2: [t = -3,t = 3,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/27)  ans9: y = 9-x/27  ans5: oo(0,9)  ans8: 1/27  ans10: y = x/27+9  ans6: oo(0,9)",1047607242,0.29,Q. 6
19,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -0.5","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",920633837,0.6,Q. 1
19,"ans1: y=-(5*x^2)-5*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-5,5)  ansa: -5  ansb: 5  ansc: -0.5","ans1: y = -(5*x^2)-5*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: -5  ansb: -5  ansc: 0",1945367045,0.8,Q. 2
19,ans1: -(t/2)  ans2: 4*t^2  ans3: 0  ans4: sin(theta)^3,ans1: t/2  ans2: 4*t^2  ans3: 0  ans4: sin(theta)^3,1437602989,0.75,Q. 3
19,"ans1: 2/(5*t^3-12*t)  ans2: [t=2,t=-2,t=0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y-(1/8*x)+4  ans5: oo(0,4)  ans8: 1/8  ans10: y=1/8*x+4  ans6: oo(0,4)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",333889929,0.71,Q. 5
19,"ans1: 2/(4*t^2-8)  ans2: [t=2,t=-2,t=0]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: 1/4  ans9: y=1/4*x+4  ans5: oo(0,4)  ans8: 1/4  ans10: y=1/4*x+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",316266724,0.57,Q. 6
20,"ans1: y=-3*x^2-5*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 4  ansb: -0.5","ans1: y = -(3*x^2)-5*x-1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -3  ansb: -5  ansc: -1",1372351024,0.6,Q. 2
20,ans1: -(t/2)  ans2: 4*x^2  ans3: 0  ans4: 7*sin(theta)^4,ans1: t/4  ans2: t^2  ans3: 0  ans4: 7*sin(theta)^4,757727236,0.5,Q. 3
20,"ans1: 2*t/(4*t^3-2*t)  ans2: [t=1,t=-1,t=0]  ans_test: true  ans_yn1: true ; ans3: 0  ans4: (0,0)  ans7: 1  ans9: y=x+1  ans5: oo(0,1)  ans8: 1  ans10: y=x+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3-2*t)  ans2: [t = -1,t = 1,t = 0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: 1  ans9: y = x+1  ans5: oo(0,1)  ans8: 1  ans10: y = x+1  ans6: oo(0,1)",1316203166,0.43,Q. 5
20,"ans1: 2*t/(4*t^3-8*t)  ans2: [t=2,t=-2,t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: 1/4  ans9: y=1/4*x+4  ans5: oo(0,4)  ans8: 1/4  ans10: y=1/4*x+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",316266724,0.57,Q. 6
21,"ans1: x^2+y^2=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0.5","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",988369858,0.8,Q. 1
21,"ans1: y=-(3*x)-2  ans2: ""Point""  ans3: ""Line""  ans4: cc(-4,4)  ansa: -0.5  ansb: -3  ansc: -2","ans1: y = -(3*x)-2  ans2: ""Point""  ans3: ""Line""  ans4: cc(-4,4)  ansa: 0  ansb: -3  ansc: -2",719830961,0.8,Q. 2
21,"ans1: 2*t/(5*t^4-12*t^2)  ans2: [t=2,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y=-(1/8)*x+4  ans5: oo(0,4)  ans8: 1/8  ans10: y=(1/8)*x+4  ans6: oo(0,4)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",333889929,0.86,Q. 5
21,"ans1: 2*t/(3*t^2-1)  ans2: [t=1,t=-1,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: -1  ans9: y=-(x)+1  ans5: oo(0,1)  ans8: 1  ans10: y=x+1  ans6: oo(0,1)","ans1: (2*t)/(3*t^2-1)  ans2: [t = -1,t = 1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -1  ans9: y = 1-x  ans5: oo(0,1)  ans8: 1  ans10: y = x+1  ans6: oo(0,1)",1506754701,0.71,Q. 6
22,"ans1: x^2+y^2=16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 0.5","ans1: y^2+x^2 = 16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 0",668729233,0.8,Q. 1
22,ans1: t  ans2: y=5*t^2  ans3: 4*cos(theta)^3  ans4: 0,ans1: -t  ans2: 5*t^2  ans3: 4*cos(theta)^3  ans4: 0,1176738036,0.5,Q. 3
22,"ans1: 2*t/(4*t^3-3*t^2-6)  ans2: [t=-2,t=3,t=0]  ans_test: false  ans_yn1: true ; ans3: 1  ans4: oo(0,0)  ans7: 2/25  ans9: y=(2/25)*x+9  ans5: oo(0,9)  ans8: 2/25  ans10: y=(2/25)*x+9  ans6: oo(0,9)","ans1: (2*t)/(4*t^3-3*t^2-12*t)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/5  ans9: y = x/5+4  ans5: oo(0,4)  ans8: 2/15  ans10: y = (2*x)/15+9  ans6: oo(0,9)",106184882,0.29,Q. 5
22,"ans1: 2*x/(4*t^3-3*t^2-4*t)  ans2: [t=-1,t=2,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: 2/3  ans9: y=(2/3)*x+4  ans5: oo(0,4)  ans8: 1/3  ans10: y=(1/3)*x+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3-3*t^2-4*t)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/3  ans9: y = (2*x)/3+1  ans5: oo(0,1)  ans8: 1/3  ans10: y = x/3+4  ans6: oo(0,4)",2097426180,0.29,Q. 6
23,"ans1: (x)^(2)+(y)^(2)=(4)  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0.5","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",1360725588,0.8,Q. 1
23,"ans1: y=(3)*(x)^(2)-(5)*(x)-(3)  ans2: ""Point""  ans3: ""Parabola""  ansa: 3  ansb: -5  ansc: -3","ans1: y = 3*x^2-5*x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 3  ansb: -5  ansc: -3",1386282250,0.8,Q. 2
23,"ans1: (2)*(t)/((5)*(t)^(4)-(4)*(t)^(3)-(18)*(t)^(2))  ans2: [t=-2, t=0, t=3]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0, 0)  ans7: -(1)/(10)  ans9: y=-(1)/(10)*(x)+(4)  ans5: oo(0, 4)  ans8: (2)/(45)  ans10: y=(2)/(45)*(x)+(9)  ans6: oo(0, 9)","ans1: (2*t)/(5*t^4-4*t^3-18*t^2)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/10)  ans9: y = 4-x/10  ans5: oo(0,4)  ans8: 2/45  ans10: y = (2*x)/45+9  ans6: oo(0,9)",1754056713,0.71,Q. 5
23,"ans1: (2)*(t)/((5)*(t)^(4)-(8)*(t)^(3)-(9)*(t)^(2))  ans2: [t=-1, t=0, t=3]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0, 0)  ans7: -(1)/(2)  ans9: y=-(1)/(2)*(x)+(1)  ans5: oo(0, 1)  ans8: (1)/(18)  ans10: y=(1)/(18)*(x)+(9)  ans6: oo(0, 9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.57,Q. 6
24,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0.5","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.8,Q. 1
24,"ans1: y=x^2+2  ans2: ""Point""  ans3: ""Parabola""  ans4: oc[-inf,b]  ansa: 2  ansb: -0.5  ansc: -4","ans1: y = x^2+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 1  ansb: 0  ansc: 2",1845479718,0.6,Q. 2
24,ans1: -t/3  ans2: 5*t^2  ans3: 0  ans4: (sin(theta))^2,ans1: t/3  ans2: 5*t^2  ans3: 0  ans4: 7*sin(theta)^4,2041763816,0.5,Q. 3
24,"ans1: 2*t/(5*t^4-27*t^2)  ans2: [t=1,t=3]  ans_test: true  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: -1/27  ans9: y=9-x/27  ans5: oo(0,9)  ans8: 1/27  ans10: y=x/27+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-27*t^2)  ans2: [t = -3,t = 3,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/27)  ans9: y = 9-x/27  ans5: oo(0,9)  ans8: 1/27  ans10: y = x/27+9  ans6: oo(0,9)",94237752,0.71,Q. 5
24,"ans1: 2*t/(5*t^4-12*t^2)  ans2: [t=0,t=-2,t=2]  ans_test: true  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: -1/8  ans9: y=4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y=x/8+4  ans6: oo(0,4)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",908573091,0.71,Q. 6
25,"ans1: y=-3*x-2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 1  ansb: 0.5  ansc: 2.5","ans1: y = -(3*x)-2  ans2: ""Point""  ans3: ""Line""  ans4: cc(-4,4)  ansa: 0  ansb: -3  ansc: -2",719830961,0.4,Q. 2
25,ans1: t/6  ans2: 4*t^2  ans3: 2*(cos(5*theta))^2  ans4: 0,ans1: t/6  ans2: 4*t^2  ans3: 2*cos(theta)^2  ans4: 0,1212551540,0.75,Q. 3
25,"ans1: (2*t)/(3*t^2+2*t-6)  ans2: [t=0,t=3,t=-3]  ans_test: false  ans_yn1: true  ans3: 3  ans4: oo(0,0)  ans7: -6/15  ans9: y=(-6*x)/15+9  ans5: oo(0,9)  ans8: 2/5  ans10: y=(2*x)/5+4  ans6: oo(0,4)","ans1: (2*t)/(3*t^2+2*t-6)  ans2: [t = -3,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 9-(2*x)/5  ans5: oo(0,9)  ans8: 2/5  ans10: y = (2*x)/5+4  ans6: oo(0,4)",1951772641,0.57,Q. 5
25,"ans1: (2*t)/(4*t^3-3*t^2-4*t)  ans2: [t=0,t=2]  ans_test: false  ans_yn1: true  ans3: 3  ans4: oo(0,0)  ans7: 2/3  ans9: y=(2*x)/3+1  ans5:  oo(0,1)  ans8: 1/3  ans10: y=x/3+4  ans6:  oo(0,4)","ans1: (2*t)/(4*t^3-3*t^2-4*t)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/3  ans9: y = (2*x)/3+1  ans5: oo(0,1)  ans8: 1/3  ans10: y = x/3+4  ans6: oo(0,4)",2097426180,0.57,Q. 6
26,"ans1: y^2+x^2=9  ans2: ""Line""  ans3: ""Circle""  ansa: 2  ansb: -1","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.4,Q. 1
26,"ans1: -3*x^2+4*x+1  ans2: ""Point""  ans3: ""Unit circle""  ans4: oo(-3,3)  ansa: 1  ansb: -3  ansc: -3","ans1: y = -(3*x^2)+4*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -3  ansb: 4  ansc: 1",2030227108,0.2,Q. 2
26,ans1: t/6  ans2: t^2  ans3: 0  ans4: 5*sin(theta)^4,ans1: -(t/3)  ans2: 4*t^2  ans3: 0  ans4: 5*sin(theta)^4,1148967050,0.5,Q. 3
26,"ans1: 2*t/(4*t^3+3*t^2-4*t)  ans2: [t=1,t=-2,t=0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/3  ans9: y=(1/3)*x+9  ans5: oo(0,4)  ans8: 2/3  ans10: y=(2/3)*x+9  ans6: oo(-12,9)","ans1: (2*t)/(4*t^3+3*t^2-4*t)  ans2: [t = 1,t = -2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/3  ans9: y = x/3+4  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1114127107,0.57,Q. 5
26,"ans1: 2*t/(3*t^2-4)  ans2: [t=2,t=-2,t=0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -1/2  ans9: y=(-1/2)*x+9  ans5: oo(0,4)  ans8: 1/2  ans10: y=(1/2)*x+9  ans6: oo(-10,9)","ans1: (2*t)/(3*t^2-4)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 4-x/2  ans5: oo(0,4)  ans8: 1/2  ans10: y = x/2+4  ans6: oo(0,4)",174619232,0.43,Q. 6
27,"ans1: y=4*x^2+3*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: (2,2)  ansa: 4  ansb: 3  ansc: 2","ans1: y = 4*x^2+3*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 4  ansb: 3  ansc: 2",230034634,0.8,Q. 2
27,ans1: -t/6  ans2: 5*t^2  ans3: 0  ans4: y=7*sin(theta)^4,ans1: -(t/6)  ans2: 5*t^2  ans3: 0  ans4: 7*sin(theta)^4,472923774,0.75,Q. 3
27,ans1: 5*y=16*x-17,ans1: y = (16*x)/5-47/5,1300409806,0.0,Q. 4
27,"ans1: 2*t/(3*t^2-4*t-3)  ans2: (t=3, t=-1, t=0)  ans_test: false  ans_yn1: true ; ans3: 2  ans4: (0,0)  ans7: -1/2  ans9: y=-1/2*x+9  ans5: (0,9)  ans8: 1/2  ans10: y=1/2*x+9  ans6: (0,9)","ans1: (2*t)/(3*t^2-4*t-3)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/2  ans10: y = x/2+9  ans6: oo(0,9)",1798450702,0.43,Q. 5
27,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: (t=3, t=-1, t=0)  ans_test: false  ans_yn1: true  ans3: 1  ans4: (0,0)  ans7: -1/2  ans9: y=-1/2*x+9  ans5: (0,9)  ans8: 1/18  ans10: y=1/18*x+9  ans6: (0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.57,Q. 6
28,"ans1: x^2+y^2=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -0.5","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",905856107,0.8,Q. 1
28,"ans1: y=(-2*x^2)-(2*x*t)+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc[-2,2]","ans1: y = -(2*x^2)-2*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: -2  ansb: -2  ansc: 1",2135635237,0.4,Q. 2
28,ans1: -(t/2)  ans2: 12*(t^2)  ans3: 0  ans4: 2*sin(2*theta)^2,ans1: -(t/4)  ans2: 3*t^2  ans3: 0  ans4: 2*sin(theta)^2,988022875,0.25,Q. 3
28,"ans1: 2*t/(4*t^3-9*t^2-8*t)  ans2: [t=-1,t=4,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: (0,0)  ans7: -(2/13)  ans5: oo(0,1)  ans8: 1/10  ans6: (0,1)","ans1: (2*t)/(4*t^3-9*t^2-8*t)  ans2: [t = 4,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/5  ans9: y = (2*x)/5+1  ans5: oo(0,1)  ans8: 1/10  ans10: y = x/10+16  ans6: oo(0,16)",1307395928,0.29,Q. 5
28,"ans1: 2*t/(3*t^2-4)  ans2: [t=-2,t=2,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: (0,0)  ans7: -(1/2)  ans5: (0,9)  ans8: 1/2  ans6: (0,1)","ans1: (2*t)/(3*t^2-4)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 4-x/2  ans5: oo(0,4)  ans8: 1/2  ans10: y = x/2+4  ans6: oo(0,4)",174619232,0.29,Q. 6
29,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0.5","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",173946901,0.8,Q. 1
29,"ans1: 2*t/(4*t^3-3*t^2-4*t)  ans2: [t=-1,t=2,t=0]  ans_test: true  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: 2/3  ans9: y=(2/3)*x+4  ans5: oo(0,4)  ans8: 1/3  ans10: y=(1/3)*x+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3-3*t^2-4*t)  ans2: [t = 2,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 2/3  ans9: y = (2*x)/3+1  ans5: oo(0,1)  ans8: 1/3  ans10: y = x/3+4  ans6: oo(0,4)",1500539490,0.43,Q. 5
29,"ans1: 2*t/(3*t^2-4)  ans2: [t=-2,t=2,t=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: -(1/2)  ans9: y=-(1/2)*x+4  ans5: oo(0,4)  ans8: 1/2  ans10: y=(1/2)*x+4  ans6: oo(0,4)","ans1: (2*t)/(3*t^2-4)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 4-x/2  ans5: oo(0,4)  ans8: 1/2  ans10: y = x/2+4  ans6: oo(0,4)",174619232,0.71,Q. 6
30,"ans1: y^2+x^2=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -0.5","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",729158799,0.8,Q. 1
